"id","post","lang","age_group"
75330,Y esa M10 Crack,sp,2
75343,ala bestia y esa m10🥵🥵 crack,sp,2
75349,Diablo y esa m10 crack 🤣,sp,2
75357,el perico: ten cuidado con esa mdre no se valla a soltar 👀,sp,2
75392,jajjaa esa pitón está muy rosa jajjajaa,sp,2
75398,jajajajaaj ese es el Perro de Yon Güik... esta armado hasta los dientes!😅,sp,2
75399,el diablo y esa m10 crak,sp,2
75412,y esa m10 crack,sp,2
75444,y esa velita que tiene abajo el perro 😦,sp,2
75456,Por eso es que Diosito a un no baja,sp,2
75478,alguien que me diga dónde esta el piton 😔,sp,2
75500,Ta raro eso rosado que será🤣,sp,2
75501,gente nos esta apuntando🙈,sp,2
75539,Y esa m10 crack,sp,2
75545,el diablo y esa m10 🥵,sp,2
75575,quien esta escondiendo un lapiz labial abajo de la mesa ?,sp,2
75653,contexto: La pistola del perro con eso ya saben y mis like?,sp,2
75666,jajajajajaja esa pitón está rara 🤣🤣🤣,sp,2
75693,"yooo ....
pero donde esta la pitón.
enserió se pasan 😅😅😅😅😅",sp,2
75698,@Antony esa pitón,sp,2
75720,Cual es esa raza de perro?,sp,2
75724,no miren a traves de la mesa por que hay esta el piton 😔,sp,2
75744,Y ESA M10 CRAK🗣️🔥,sp,2
75761,Yo buscando el pitón y esta bajo la mesa JAJAJA,sp,2
75792,EL DIAVLO ESA PITON ESTA POTENTE 💀,sp,2
75906,y esa m10 crack?,sp,2
75980,Y esa M10 crack,sp,2
76022,y esa m10 crack,sp,2
76037,la respuesta a esa pregunta es agarrar un alma inocente que pregunta dónde está,sp,2
76047,🤣🤣🤣🤣🤣🤣🤣 que rollo con esta gente,sp,2
76085,ehhh ehhh pero armado este man 🤨,sp,2
76095,A la bestia y esa M10 CRACK🗣️,sp,2
76103,ese perro esta bien armado ggg,sp,2
76114,Y esa m10 crack 😂,sp,2
76142,Y el loro donde esta 👍👍👍,sp,2
76150,y esa m10 crack,sp,2
76164,"yo dije donde esta la piton, pero sospechaba algo🧐, hasta que mire hacia abajo",sp,2
76185,y esa M10 crack 🗿🤣,sp,2
76202,"Todos:buscando el pitón
Yo:y esa M10 crack",sp,2
76209,diablos crack y esa m10,sp,2
76219,y esa m10 crack?,sp,2
76232,y esa m10 crack mi nuevo gallito?,sp,2
76240,Ala bestia y esa m10 krac,sp,2
76267,esa no era una piton esa era una boa 😂,sp,2
76287,la piton esta atacando al perro,sp,2
76297,diablo crack y esa m10😂,sp,2
76363,di4bl0 y esa m1014💀💀💀🗿🗿🗿,sp,2
76366,firualis cuidado con esa glock,sp,2
76382,y esa M10 crack 🤨?,sp,2
76392,y esa M10 Crack?,sp,2
76404,aqui esta el piton,sp,2
76416,@Gilbert ahi estas de chute,sp,2
76427,y esa crayola,sp,2
76541,El labial esta listo para las invitadas xD,sp,2
76545,😹 El diablo crak y esa m10😹,sp,2
76609,Bro la piton esta por el perro💀,sp,2
76637,YO VI EL VIDEO COMO 3 VECES BUSCANDO ESA PINCHE PITÓN😂😂😂😂😂,sp,2
76648,voy a esperar el cantando comentarios de este video🗿,sp,2
76697,Y ESA M10 MI CRAK🗣️🗣️,sp,2
76727,los animales: estos q traen,sp,2
76736,jajajaja esa piton esta que nos apunta 😂,sp,2
76749,yo y dónde esta el pitón 😅,sp,2
76755,ya tenía hambre esa pitón 💀,sp,2
76763,No entendí donde esta el pitón,sp,2
76785,el diablo esa m10 crack 😱,sp,2
76799,que es eso que se está moviendo 🤣,sp,2
76809,ala vestia crack i esa m10 😯 mi próximo gallito,sp,2
76810,"no es justo
donde esta el gorrito del loro?",sp,2
76813,A LA BESTIA Y ESA M10 CRACK🗣️🗣️,sp,2
76833,el perro: que demonio esta invocando,sp,2
76894,Y esa M10 crack😂,sp,2
76947,No veo la pitón ¿donde esta la pitón?,sp,2
76970,y eso M10 crack,sp,2
76991,donde esta decía yo 🤣🤣,sp,2
77002,jajajja la pitón esta abajo de la tortuga miren bien ajajaj,sp,2
77024,y esa M10 crack 😂😂😂,sp,2
77042,y esa m10 crack 🗿,sp,2
77055,ala bestia y esa m10 crack 😳😂,sp,2
77090,Que alguien me explique como es posible que la gente se pase haciendo este tipo de eventos para los animales y no lo inviten a una!!,sp,2
77094,camara no me apunte con esa pistola,sp,2
77100,yo con piton pense que era la serpiente y cunfundi la bueja y pense que era eso pero ya se a que se referia a piton,sp,2
77122,La pitón le tiene ganas al loro por eso no fue invitada 🤣,sp,2
77278,el perro esta escondiendo al pitón 💀😏,sp,2
77285,Seguros que esa era la de cumpleaños feliz???,sp,2
77302,ya se donde esta el piton,sp,2
77324,y esa m10 crack,sp,2
77333,y esa pitón crack 💀💀,sp,2
77353,y esa m10 crack🤑🤑🤑🤑,sp,2
77357,el pintón esta en medio de las 2 tortuga de la derecha,sp,2
77371,y esa m10 crack?? 🗣️‼️,sp,2
77402,no eso es el labial de la dueña 😂,sp,2
77439,faltó el gorrito del pitón eso es discriminación de especies 😅😅😅,sp,2
77483,La bestia esta controlada,sp,2
77485,enserio este el futuro? yo me mato ahora chau,sp,2
77510,y esa M10 crack🤫🤫,sp,2
77534,EL DIABLO Y ESA M10 CRIK,sp,2
77537,Y ESA M10 CRACK 🤑,sp,2
77539,y esa m10 crack,sp,2
77547,Y esa escopeta 😳😂,sp,2
77549,el perro: díganme más cositas sucias que eso me calienta 🤣🤣🤣🤣🤣,sp,2
77562,QUIEN ESTA MESIENDO AL BEBÉ EN LA CUNA DEL CUARTO ?,sp,2
77573,bestia crack y esa m10,sp,2
77609,Hasta el loro se impresiono de la piton cuando vio esa madre🤣🤣🤣🤣🤣,sp,2
77658,el diavlo y esa M10 crack,sp,2
77676,🙈🙈🙈🙈 esa pitón 🐍 está activa para atacar 😂,sp,2
77697,y esa m10 crack,sp,2
77704,Pensé todo menos eso 😔,sp,2
77714,jajaj el pitón esta entre las piernas del perro vean bien,sp,2
77745,jajajajaja 😂 esa es una @boa😂,sp,2
77759,El loro: Cierra esa boca🙄,sp,2
77788,pues el perro no es que este como muy contento con su fiesta 😅,sp,2
77837,ala bestia y esa m10 crack,sp,2
77839,y esa emedies crack 🗣🗣,sp,2
77861,El loro: si me muevo me devora esa bestia 🤣,sp,2
77874,bro ese perro va a hacee un tiroteo vln esa m1014 bro,sp,2
77924,Y ESA M10🗣️🗣️,sp,2
77938,y esa mp14 crak,sp,2
77949,"me tarde como 2 horas buscando a la Pitón 🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣 y pues no me di cuenta de lo que hablaba , pero alguien me dice donde esta la pitón por que aun lo sigo buscando",sp,2
78006,DIABLO Y ESA M1014 MI CRAK,sp,2
78037,allí esta la pitón [photo],sp,2
78044,la piton esta debajo de la mesa😂,sp,2
78049,"Mejor no pregunto donde esta la piton..
yo no voy a caer 🤣🤣🤣",sp,2
78102,✌️😏 eso es estar incógnito pero presente,sp,2
78169,El Perro: con esta calentura y no se apuran,sp,2
78211,Creéis que puede con el perro ? Esta claro,sp,2
78213,El aguila calva es una especie protegida en EUA por eso tiene ese rastreador.,sp,2
78234,"Tiene una cinta en su pata, eso quiere decir que alguien la tiene de mascota",sp,2
78235,"El brazalete que trae el águila , me imagino por eso no se asusta con los humanos !!! Que belleza",sp,2
78240,Esa águila se le escapó a alguien en la pata de ella tiene una cinta verde y si fuera salvaje no tendría eso o es un video echo por ellos mismos,sp,2
78263,El águila: Saca a esa cosita peluda fuera 😏😂😂,sp,2
78273,Imponente el aguila por eso es el símbolo americano.,sp,2
78292,Lo que me impresiona es como el perro sabe que esta en peligro,sp,2
78293,"ella: podria llevarse a nuestro perro?
el: claro sin problema
el perro: no digas eso papu!",sp,2
78297,literalmente esta ahi por el perro. debe tener dias cazandolo,sp,2
78308,"Tiene dueño en la patita tiene la marca cuando son caseras no tienen miedo a los humanos es por eso aterrizó allí , cuando son salvages son muy ariscas y peligrosas",sp,2
78312,la gente no comprende que esa es una águila adulta calva la más grande y fuerte de su especie no comparen a un perro de casa con un ave salvaje presa fácil para el águila tan solo su confianza lo dice,sp,2
78313,"es hermosísima pero lejos del perrito, aseguren esa ventana por favor",sp,2
78321,el aguila: que tan cerca esta la comida y yo andando tan lejos.,sp,2
78325,"un millón de fotógrafos buscándolas y mira que bendición la de esta familia,seguramente necesitaba ayuda😏😏😏",sp,2
78330,Solo fue a llevar un poco de democracia a esos hogares,sp,2
78334,pregunta sería esa aguila podría romper el vidrio y llevarse al perro ?,sp,2
78389,El perro por instinto sabe que el águila podría causarle mucho daño y hasta comérselo. No saldría de esa casa ni loco. 😂😂😂🤣🤣,sp,2
78395,"Es giganteeeeee, después de eso que mi perro no salga para nada",sp,2
78397,Bebeeeeeee y sabe que esa águila se lo podría comer 🥺🥺🥺🥺🥺🥺🥺...ellos entienden todo!,sp,2
78429,Así como ustedes deben esa ave tiene fuerza para llevarse a ese perro como si nada volando😹,sp,2
78430,"Yo mido 1.54 hace unas semanas vi una Águila en medio del camino y yo no soy mucho más grande que ellas 😐 nunca pensé en su tamaño, jamás dejamos al perro fuera solo por esa razón.",sp,2
78437,que hermosa esa ave y claro q se puede llevar al perro son enormes y pueden cargar 10 veces su peso hasta un niño puede llevarse,sp,2
78439,A los que dicen que gana el perro. Vean como el aguila lo mira. Esta atenta mas no agitada. Si el can sale ta frito.,sp,2
78450,"El perrito se altera porque sabe que es un potencial peligro y el no sería rival para el águila. se pone ansioso por su manada, en este caso sus dueños.",sp,2
78465,El aguila : Me parece que este perro necesita algo de libertad 🦅🇺🇲,sp,2
78504,"Y, ¿nadie hablará de la hermosa vista que tiene esa casa?😍",sp,2
78509,Wow esta impresionante,sp,2
78527,mejor verla y no tocar es un delito grave esa ave es muy protegida en EEUU,sp,2
78531,el águila no es la que esta invadiendo 💀,sp,2
78547,Lo mejor sería alertar a sus vecinos ya que este animal es tan Poderoso que podría llevarse hasta un niño💔 o los otros perritos que estén fuera 🥺,sp,2
78550,Que hermosa que dicha de ver esa aguila,sp,2
78598,"Muchos están diciendo que esa águila se puede llevar al perro que aparece en el video, que si puede con un niño, cómo no va a poder con un perro así… pero no, eso es un mito.",sp,2
78622,esa aguila volvera si ellos no aseguran esa ventana y ese balcon... porqie ya sabe que hay esta ese perro o lo que sea que alla visto que este hay...,sp,2
78631,Man que ganas de ver esa situación no cualquiera tiene esa oportunidad de ver un águila blanca en su ventana,sp,2
78654,Man que ganas de ver esa situación no cualquiera tiene esa oportunidad de ver un águila blanca en su ventana,sp,2
78691,Y si es de verdad esta ahí esa águila 😱☹️🤭😏,sp,2
78693,ey no lo asusten el esta protegido adentro de su casita💕🏡,sp,2
78705,"Los perros ven como un pollo al águila es su presa
Pero en este caso este perro crystal bueno....",sp,2
78710,"con ese nombre era obvio que se lo quería comer!!! ese aguila salio vegetariana ,por eso quería a gnocchi😂😂",sp,2
78715,Y si es de verdad esta ahí esa águila 😱☹️🤭😏,sp,2
78738,"menos mal que no estaba en el balcón el perro, ni yo saldría al balcón después de eso 🥺",sp,2
78741,ey no lo asusten el esta protegido adentro de su casita💕🏡,sp,2
78750,"algo está pasando en toda la naturaleza, flora y fauna, eso no es normal 😔",sp,2
78758,"EL AGUILA CALVA, ALLI ESTA MI COMIDA !!",sp,2
78783,"que perro mas miedoso, por eso gatos siempre mejores ✨✨✨",sp,2
78787,cuando el perro escucho que claramente se lo puede comer esa aguila y se asusto JAJAJAJAJAJ,sp,2
78802,Hermosa y magestuosa aguila que experiencia tan bella al ver este animal tan hermoso 🥰🥰,sp,2
78812,"No tienes un pedacito de queso, no he comido en dos minutos jejeje huy nooo de locos ese animal 😖 esa mirada solo viendo al perrito",sp,2
78813,la suegra esta afuera..,sp,2
78852,"que maravilla, en el safari donde hago las practicas veo cada día a estas rapaces como entrenan🥰",sp,2
78854,por este video me pase viendo dos horas sobre aguilas. ya soy un experto.,sp,2
78862,Es hermoso este animal 🦅🤍,sp,2
78899,¿No que un Estados Unidos sin hambre Trump? Mira a este hijo de,sp,2
78901,"He visto a gatos cazando a esa aguila😅
no se podria llevar al perro",sp,2
78905,Por eso mismo se posa ai para yebarselo no debes dejarlo solo ni un minuto a partir d ya,sp,2
78919,mantenla primero mi k el ave por eso bajo ya ha estado viendo al perro,sp,2
78936,Waooo que privilegió mirar esa hermosura muy cercas ..,sp,2
78944,"corrección uds hicieron una casa ,en el hogar de esa hermosa aguila.",sp,2
78954,"según yo si hace eso es porque ya lo marcó de objetivo y va seguir intentándolo, no?",sp,2
78968,esta o esta hermon@ ❤️,sp,2
78974,Dios eso esta enormeee da hasta miedo,sp,2
79021,tiene un listonven la pata d rastreo deve pedir comida capaz estuvo al cuidadod personas y esta acostumbrada,sp,2
79046,qie privilegio ver una especie tan cerca y no en un zoológico en cautiverio fueron elijodos esta linda,sp,2
79059,el perro: yo creo que eso no quiere ser mi amigo.,sp,2
79086,Pero tiene plumitas no esta calva 😅🤭,sp,2
79114,yo le digo si eso cruza para este lado del mundo sancocho de aguila 😋,sp,2
79186,bello ejemplar pero firu esta en aprietos,sp,2
79246,ay!! Yo le ví sus semejantes patitas y se me antojaron en caldo!😂😂 y eso que no me gustan las patas de polo 😂😂,sp,2
79248,el perrito esta muy asustado ppbrecito,sp,2
79264,El perro este no es un cordero y tampoco una cabra,sp,2
79287,Creo fielmente que cuando q cuando este tipo de animales se acerca tanto a los humanos es xk necesitan algún tipo de ayuda🥺😩😩😩😩,sp,2
79352,Mi perro ya estaría ladrándole y buscándole pelea con esa vitrina de separación JAJAJAJAAJ,sp,2
79361,Parece que esta familia necesita un poco de libertad 👀,sp,2
79365,"trae un Rastreador en una pata, o como se le dice a eso verde que trae?🤭😁",sp,2
79500,ya esta registrada,sp,2
79525,"porq le dicen aguila calva si no esta calva ,,,,, calvo el condor 😂😂😂",sp,2
79551,Pero esta anillada,sp,2
79566,Es una GRAN BENDICIÓN K TE TRAE ESO NO ES COMUN,sp,2
79573,"por qué lo no ofrecieron esa comida 🐕
🤨🤨🤨",sp,2
79595,Cuidado con esa águila te puedes quedar sin perrito 🥺🥺🥺,sp,2
79597,TODOS DICIENDO QUE SI SE LLEVA AL PERRO PERO OS HABEIS PARADO A PENSAR PORQUE ESTA HAY? PORQUE EL SER HUMANO ESTA DESTRUYENDO TODO Y TIENEN QUE BAJAR A COMER MASCOTAS Y GANADO COMO LOS LOBOS,sp,2
79601,"El perrito primero apecha al águila y como este no deja de fijarle la mirada le transmite tanta dominancia que al final el perrito siente miedo y busca refugio en sus dueños.
Pobre gnocchi!! que miedo",sp,2
79620,Q mirada la de esa águila. Acojona tanto como cuando tú madre t observa !! Mira fijamente y con eso ya t advierte😳😳 q yuyu !! (Es la mirada q le hacía a mi hijo y se ponia deretxito) 😂😂 🙅‍♀️,sp,2
79622,El águila es inmigrante por eso trae el grillete en la pata 😂😂😂,sp,2
79626,"por mucho que sea símbolo nacional esa cae de un plumazo ,ese águila sabe que hay comida y volverá",sp,2
79630,da miedo pero realmente si un pitbull agarra a esa aguila la destroza,sp,2
79653,que imponente se ve esa Aguila,sp,2
79658,calva voy a quedar yo del susto si la veo tan cerca y con esa mirada tan desafiante,sp,2
79670,ami me pasa eso y me da un ataque con el miedo k me Dan las aves,sp,2
79687,El águila de este país omg águila calva,sp,2
79709,"águila. sal perrito para jugar
Golden. mami eso me quiere llevarrrrrr.... ayudaaaa mamiiii",sp,2
79726,Que impresionante e importante tiene que ser esta especie de ave 🥰,sp,2
79729,quizás esta herida dejarle pasar,sp,2
79732,el perro= y porque no tenemos a algún animal que nos proteja de esa aguila ?,sp,2
79740,En mexico le estarian resando pa que el nahual brujo no nos dejara las malas bibras oh ya estibiera con san pedro esa aguila jajajajaj,sp,2
79755,"Hermosa aguila, pero no esta en posicion de. ataque, esta tomando un descanso",sp,2
79757,quisa solo tenía curiosidad si se dan cuenta tiene un anillo esa ave está monitoreand@,sp,2
79787,Esta abochornada por el elemento que esta en la presidential ahora y busca consuelo y explicaciones.🙄,sp,2
79840,No no puede como tal llevarse al perro sin embargo dejarlo ciego y m4ta.. eso si luego se lo come,sp,2
79842,"tiene una cinta en la pata, eso es que es de competi yo se lo pongo a mis jilgueros",sp,2
79846,solo a los gringos les puede pasar esos en LATAM solo te visitan los choros 😂😂😂,sp,2
79863,"IMPONENTE MIRADA, MAJESTUOSA AGUILA 👏😎 MIS RESPETOS PARA ESTAS HERMOSAS AVES 👏🙏 ESOS OJOS FIJOS EN EL OBJETIVOS 👏👏👏 QUE BELLEZA",sp,2
79879,Tengo un rotwailer que seguramente si la veía rompe el vidrio para pelear por verla así👀 quien ganaría? Yo no lo sé. Solo den sus ideas no quiero que eso pase solo es curiosidad,sp,2
79894,"que hermosa, solo me quedaría ahí mirando la hermosa creación, eso sí, bien cerrada la mampara jajaja",sp,2
79896,"🤣🤣🤣 Simba, que es eso ? trae el juguete ? 🤣🤣 (Americanstanfordterrier)de una se lo come 😅",sp,2
79919,"Estaba casa por cárcel, por eso la tobillera 🤭",sp,2
79951,Bueno pueda hacer lo que pueda hacer. realmente a mí me parece hermosa esa Águila..,sp,2
79957,el perro:No quiero que vuelvan abrir esa puerta más nunca,sp,2
80003,"Aleja al perro... Esa mrd puede cargarlo... El águila calva , mi animal favorito 👌👌👌",sp,2
80060,El aguila ya le esta saboreando😳,sp,2
80066,delen un pescado tacaños eso está pidiendo,sp,2
80088,"puedes con el perro y eso que es un águila calva, se llevaría hasta los dueños de ser un águila melenuda",sp,2
80111,y lo peor es que volver a rondarlo ya sabes qué comida.... tengo uno que pesa dos kilos... y tuve a un pequeño carroñero de esos de los que hay en España y se posaba en mi balcón.. tuve que cerrarlo,sp,2
80115,"El Firu: ""saquen a esa pelada de aqui"" 😂",sp,2
80129,pobre pedorro creó esta aterrado😂,sp,2
80142,"Un perro chico capaz si, pero este es pesado y la cagaria mordiendo",sp,2
80149,es símbolo nacional de EEUU por eso ests protegida,sp,2
80176,Hacerle daño a este animal te mete en severos problemas en EEUU.,sp,2
80178,Omg que privilegió de esa hermosa familia y ese bello perrito ver esa majestuosa águila calva 🦅 😍😭🙏,sp,2
80202,"la gente no se informa jamás, eso no es un águila calva, yo veo claramente tiene la cabecita llena de plumitas. 🙄💁🏻‍♀️",sp,2
80212,"un águila caza volando,igual podría con el perro,pero volando,asi seria presa el águila,si ha estado en cautividad y tiene hambre esta pidiendo comida al humano...",sp,2
80248,"Pobre perrito, sí se asustó. Con esa mirada desquiciante!!!🤔🤔",sp,2
80271,Estoy más calvo yo que esa águila.,sp,2
80273,pero que raro se supone que el águila a esa distancia no ve,sp,2
80277,"En esta cuenta si podemos sorprendernos, no como @Ceciarmy 🤣🤣🤣😭😭😭",sp,2
80296,creo que eso es mal naugurio mala suerte 🤨,sp,2
80306,Lo único que se es que si yo veo eso en mi balcón mirándome fijamente me da un yeyo,sp,2
80387,jajaja esa aguila calva dera el almuerzo del Golden 😂,sp,2
80430,La realeza de esa ave es magnifica pero cuiden al firu,sp,2
80485,"MAGESTUOSO... NO CREO QUE HARÍA DAÑO, SIMPLEMENTE TENDRÁ PROBLEMAS Y NECESITA AYUDA POR ESO ESTÁ AHÍ 🙌🏼🤷🏽‍♂️",sp,2
80502,"La gente que dice que si se lo puede comer, todo bien en casa ? Esa águila pesa entre 4-6 kg y el perro entre 25-35kg . conclusión es 99% seguro que no se lo comerá !!!",sp,2
80511,woow parece q el águila quiere convivir con ellos esta como ey donde esta mi café 😅,sp,2
80518,"🤣🤣herida🤭 lo q esta es hambrienta, descuide a firulais y vera q se lo lleva, firulais lo sabe, por eso tiene miedo",sp,2
80523,"Creo que esa águila es doméstica, porque anda un rastreador😳",sp,2
80530,"está protegida,no ven el listón 🤦🏽‍♂️además esa aguila ve al perro como una presa fácil ,el perro no le haría frente a una aguila calva",sp,2
80558,el perro: no diga eso amaaa😂,sp,2
80564,"El esta allí por el perro, lo quiere como regalo, no se alegren",sp,2
80599,Que le habrán hecho a esa aguila que mira con tanto odio 😂😂😂😂😂,sp,2
80621,Gnocchi: Armando esa cosa me está acosando has algo para que se vaya.,sp,2
80629,Es tan bella esta ave 😍,sp,2
80655,“Throw her a piece of steak” eso si es ser rico y no mamadas,sp,2
80674,POBRESITA QUIZAS ESTA HERIDA,sp,2
80682,Yo mirando cómo le dicen que se quiere llevar al perrito y el diciendo no digas eso Mami tengo miedo 🤭🤭🤭🤭😱,sp,2
80698,Usa: esta familia tendra petroleo xd,sp,2
80736,"en este escenario es imposible que el águila le hiciera algo al golden, del primer mordisco chau águila, en campo abierto y con factor sorpresa la cosa cambia, aún así un perro de 40kg no está en su👨🏻‍🍳",sp,2
80764,"el aguia calva podria peces y gansos, pero no un perro, seguro que esta desorientada",sp,2
80772,"se va llevar tu perrito
y ya sabe que ahí esta va volver
cuando lo saques al baño",sp,2
80788,si un halcon normal como la mitad de su tamaño te domina no me quiero imaginar la fuerza de esa aguila,sp,2
80813,Se quiere llevar al perro Dira:El aguila esa presa si es grande 🤣,sp,2
80821,hasta esa ave se lo almuerza al dogo argentino.,sp,2
80905,"si se fijan bien su pata, esa ave estuvo en manos de personas, quizás para investigación de su manera de vida y rutas de vuelo",sp,2
80908,Que impresionante esta mi pájaro,sp,2
80985,Que belleza y esa mirada 🥰,sp,2
81011,usted cre que esa águila va poder con ese perro jamas,sp,2
81030,Pero denle un bocadillo de Dog ..Ni se les ocurra tocar esa Aguila Calva🤣 🇺🇲💪☝️👈,sp,2
81091,es una asesina en serie por eso el grillete🤣🤣🤣,sp,2
81097,"Deberían quitarlo de ahí, no creo que un vidrio detenga a esa enorme águila",sp,2
81104,Esa águila se salió del reclusorio por eso está marcada!!,sp,2
81105,Yo viendo la reacción del perro cuando la mamá le dice que esa águila se lo quiere comer 😍😍😍. De inmediato llora y se refugia en ellos. Pensó; ¡ésta intrusa no va a venir a comerme a mí en mi casa!,sp,2
81123,"pobresito el perrito, esta asustado, no lo vayan a dejar salir solo q se lo lleva",sp,2
81146,que preciosidad! majestuoso animal!!! parece un humano con esa mirada!,sp,2
81152,si esa cosa fuera mas grande cazaria humanos sin duda alguna,sp,2
81158,Tiene dueño no o por qué lleva eso en la patita?🤔 perdón por la ignorancia.,sp,2
81219,"Eso es para no abrirá más nunca esa ventana y mudarme… 😅 o sea es hermosa y perfecta, pero que miedo.",sp,2
81244,lo más hermoso que ví en este día en tic tiktoc,sp,2
81262,Pues a mí me dió pena del águila...quizás está enferma o en algún momento estuvo en contacto con humanos y por eso no se asusta .🤔,sp,2
81265,"Si llegan a tener eso abierto y ellos ese día no están,adiós perrito 😳",sp,2
81291,En esa posición el perro se la almuerza jajaja,sp,2
81311,y no es broma que el aguila se puede despachar un perro de esa envergadura,sp,2
81373,Nadie se mueva . si le pasa algo a esa ave la multa es grande !,sp,2
81375,no creo el aguila se lo quiera comer. lo rebasa en tamaño y ella lo sabe. se ve que el aguila esta acostumbrada a ver a humanos cerca.,sp,2
81379,jaja el perro sabe que eso es perigroso,sp,2
81394,"el águila arpia tiene el doble del tamaño, esa si se lo carga!",sp,2
81415,El perro ese colibrí esta como raro 🤣,sp,2
81422,a esa distancia y en ese territorio el perro gana pero. igual se asusta xq nunka a visto un pajarito de ese tamaño,sp,2
81431,El perro : por qué dicen eso ? por qué me quiere llevar ? 🥺🥺🥺,sp,2
81437,"El águila :que extraño son estos animales, bien me lo decía mi abuelo cuando esos animales malvados lleguen serca de las montañas se terminará nuestro mundo, tenía razón no hay comida serca... 😁",sp,2
81501,"si esta ahí, es porque en su habitad ya no hay para subsistir",sp,2
81511,el significado de united state of américa es esa aguila😌,sp,2
81515,por favor no dejen salir al perrito esa aguila está esperando para cazarlo,sp,2
81544,A eso vino 😩 a llevarse tu perrito 🤨,sp,2
81545,"Si eso pasara, el perro podría defenderse? Digo, no creo que el águila le aguante una mordida bien dada en un ala o en alguna parte del cuerpo.",sp,2
81562,"que suerte los que veíamos documentales de feliz Rodríguez de la fuente ,leyendo estos comentarios me siento afortunada",sp,2
81569,Es un ave marcada y es probable que esté acostumbrada a la gente. Parece desorientada y esos gestos son defensivos y dudo que quiera comerse al perro. Suelen comer peces y algún mamifero pequeño,sp,2
81573,😅esa águila esta monitoreada,sp,2
81600,No creo que esa ave pueda con ese perro tan grande,sp,2
81602,"No creo que pudiera levantar al perro, al menos debe pesar 25 kg? Pero eso de que se instale en el porche.... Que diria un Chamán si un Totem como este se aposenta en la puerta 🤔",sp,2
81608,me Iba a asustar pero lo subio Ciramiry ha no este no es el a pues si 😦,sp,2
81708,"principalmente de pescado, pero también de aves acuáticas, tortugas, conejos, serpientes, otros animales pequeños y carroña. eso lo que come que 🤣🤣 que de tonterías se lee",sp,2
81712,Los que dicen que ESA águila puede con ESE perro....tais bien?,sp,2
81741,La gaviota esa lanza cabras por las montañas no?,sp,2
81774,el aguila solo quiere algo y está ahí mismo en esa casa,sp,2
81784,Creo esta acostumbrada a trato humano y esperaba alimento. quizás es de una reserva. No creo fuera por el perro. pero tampoco me confiaría,sp,2
81824,Que suerte tienen de ver esa ave,sp,2
81837,"Gnocchi:me estas diciendo que ese pájaro está ahí por mi?
chauuu",sp,2
81845,el aguila se está muriendo de frio y estos dicen que se quiere comer el perro,sp,2
81848,en pelea el perro pierde pero llevárselo no creo ya que el perro pesa unos 30 kilos o eso creo,sp,2
81877,"El águila: ""¿Qué hacen estos panas construyendo una casa en mis tierras?""",sp,2
81888,el perro 😳😳😳 no digas eso weee,sp,2
81937,😳 😍 Que preciosidad de águila tiene una anilla en su pata o esta protegida o es de alguien . Bueno tener cuidado por si acaso 😱,sp,2
81957,no sé asusten esa águila es vegetariana es progresista,sp,2
82013,yo creo que esa águila tiene dueño tiene anillada la pata,sp,2
82028,"Tal vez hay petróleo o recursos minerales valiosos dentro de esa casa, he 😉🇺🇸",sp,2
82060,"Yo no sigo grabando,sacó al perro lo más lejos y cierro puertas y ventanas,que le pasa a esta gente?su perro gruñe asustado y llora...en fin...",sp,2
82061,"simple, se les ha quitado parte de su habitad por eso buscan comida en las ciudades!! muy triste",sp,2
82087,"Mis padres han jugado muchísimo a eso con nosotros y a día de hoy mi hermana y yo somos dos mujeres educadas, con personalidad, carácter y respetuosas. Ellos nos enseñaron a diferenciar cuando se+",sp,2
82106,"Las mujeres siempre llevamos la contra , esa peque se la sabe todas , es la jefa de esa familia 🥰👏👏 que cosita más bonita y graciosa",sp,2
82107,🤣🤣🤣🤣🤣 calla calla calla ajjaj con su media lengua que guena😍😍😍😍 yo entendido eso 🤣🤣🤣🤣🙈🙈🙈,sp,2
82112,En esa casa ya hay una jefa aunque tenga 15 meses,sp,2
82125,"muero de amor con esa pequeña, no se puede tener más personalidad (que se preparen cuando sea más grande )😍😍",sp,2
82188,😂😂😂😂😂 y bien clarito q lo dice … esta peque tiene futuro d presidenta por lo menos 🥰🥰🥰,sp,2
82234,decirme como hacer que una niña de 1 año entienda k nose hacen esas cosas k alguien me lo diga la mia tiene un año y hace absolutamente lo mismo k esa bebe aver listos esplicarmelo,sp,2
82283,decirme como hacer que una niña de 1 año entienda k nose hacen esas cosas k alguien me lo diga la mia tiene un año y hace absolutamente lo mismo k esa bebe aver listos esplicarmelo,sp,2
82298,madre la niña eso sí que es alegría así quiro llo una,sp,2
82332,madre la niña eso sí que es alegría así quiro llo una,sp,2
82342,"jajajajjaj la que le está liando tan pequeñita con esa media lengua, es preciosa",sp,2
82356,decirme como hacer que una niña de 1 año entienda k nose hacen esas cosas k alguien me lo diga la mia tiene un año y hace absolutamente lo mismo k esa bebe aver listos esplicarmelo,sp,2
82377,Prepárate que viene muy guiarte esa pequeña 💪😍,sp,2
82412,Prepárate que viene muy guiarte esa pequeña 💪😍,sp,2
82415,😂😂😂😂😂😂😂 galagalagalaga la has entendido?? pues eso es lo que hay 😂😂😂😂,sp,2
82421,me encanta esta niña,sp,2
